Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,response,create_date,version,Sample Name,source_name,SRA Study,tissue,treatment
SRR13521138,RNA-Seq,58,1643945098,PRJNA694637,SAMN17528698,597556227,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932100,GSM5033954,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,responder,2021-01-25T12:05:00Z,1,GSM5033954,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521144,RNA-Seq,58,914856388,PRJNA694637,SAMN17528697,335924494,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX9932101,GSM5033955,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:00:00Z,1,GSM5033955,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521145,RNA-Seq,58,387557392,PRJNA694637,SAMN17528696,140361825,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932102,GSM5033956,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T11:56:00Z,1,GSM5033956,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521152,RNA-Seq,58,874589540,PRJNA694637,SAMN17528695,314622209,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932103,GSM5033957,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T11:59:00Z,1,GSM5033957,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521153,RNA-Seq,58,1865681128,PRJNA694637,SAMN17528695,678573819,GEO,public,"fastq,sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932103,GSM5033957,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:04:00Z,1,GSM5033957,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521154,RNA-Seq,58,1231278056,PRJNA694637,SAMN17528695,456872939,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932103,GSM5033957,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033957,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521156,RNA-Seq,58,2871092684,PRJNA694637,SAMN17528694,1045393878,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX9932104,GSM5033958,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:14:00Z,1,GSM5033958,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521157,RNA-Seq,58,995254886,PRJNA694637,SAMN17528694,357297782,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX9932104,GSM5033958,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:00:00Z,1,GSM5033958,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521236,RNA-Seq,58,3300139970,PRJNA694637,SAMN17528665,1195566353,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX9932133,GSM5033974,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:17:00Z,1,GSM5033974,resection tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521241,RNA-Seq,58,250239260,PRJNA694637,SAMN17528663,90227739,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932135,GSM5033976,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T11:57:00Z,1,GSM5033976,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521242,RNA-Seq,58,1947656182,PRJNA694637,SAMN17528663,711400695,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX9932135,GSM5033976,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:07:00Z,1,GSM5033976,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521243,RNA-Seq,58,678509926,PRJNA694637,SAMN17528663,244311374,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932135,GSM5033976,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:01:00Z,1,GSM5033976,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
SRR13521245,RNA-Seq,58,961057158,PRJNA694637,SAMN17528663,356358398,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX9932135,GSM5033976,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-02-04T00:00:00Z,non-responder,2021-01-25T12:02:00Z,1,GSM5033976,endoscopic tumor biopsy,SRP303154,esophageal adenocarcinoma,neoadjuvant chemoradiotherapy + atezolizumab
